region_code,region_name,year,value,kcci,ind,level
36,전라남도,2025,28.5,D1,고령인구비율,district
36010,목포시,2023,19.8,D1,고령인구비율,district
36010,목포시,2024,21.2,D1,고령인구비율,district
36010,목포시,2025,22.9,D1,고령인구비율,district
36020,여수시,2023,22.5,D1,고령인구비율,district
36020,여수시,2024,23.8,D1,고령인구비율,district
36020,여수시,2025,25.4,D1,고령인구비율,district
36030,순천시,2023,18.2,D1,고령인구비율,district
36030,순천시,2024,19.3,D1,고령인구비율,district
36030,순천시,2025,20.7,D1,고령인구비율,district
36040,나주시,2023,24.1,D1,고령인구비율,district
36040,나주시,2024,25.0,D1,고령인구비율,district
36040,나주시,2025,25.8,D1,고령인구비율,district
36060,광양시,2023,15.5,D1,고령인구비율,district
36060,광양시,2024,16.2,D1,고령인구비율,district
36060,광양시,2025,17.4,D1,고령인구비율,district
36310,담양군,2023,33.9,D1,고령인구비율,district
36310,담양군,2024,35.6,D1,고령인구비율,district
36310,담양군,2025,37.4,D1,고령인구비율,district
36320,곡성군,2023,39.3,D1,고령인구비율,district
36320,곡성군,2024,40.5,D1,고령인구비율,district
36320,곡성군,2025,41.2,D1,고령인구비율,district
36330,구례군,2023,38.0,D1,고령인구비율,district
36330,구례군,2024,39.4,D1,고령인구비율,district
36330,구례군,2025,41.3,D1,고령인구비율,district
36350,고흥군,2023,44.3,D1,고령인구비율,district
36350,고흥군,2024,45.7,D1,고령인구비율,district
36350,고흥군,2025,47.2,D1,고령인구비율,district
36360,보성군,2023,42.3,D1,고령인구비율,district
36360,보성군,2024,43.9,D1,고령인구비율,district
36360,보성군,2025,44.9,D1,고령인구비율,district
36370,화순군,2023,29.7,D1,고령인구비율,district
36370,화순군,2024,30.9,D1,고령인구비율,district
36370,화순군,2025,32.3,D1,고령인구비율,district
36380,장흥군,2023,37.8,D1,고령인구비율,district
36380,장흥군,2024,39.1,D1,고령인구비율,district
36380,장흥군,2025,40.4,D1,고령인구비율,district
36390,강진군,2023,38.2,D1,고령인구비율,district
36390,강진군,2024,39.4,D1,고령인구비율,district
36390,강진군,2025,40.7,D1,고령인구비율,district
36400,해남군,2023,36.1,D1,고령인구비율,district
36400,해남군,2024,37.7,D1,고령인구비율,district
36400,해남군,2025,39.1,D1,고령인구비율,district
36410,영암군,2023,29.2,D1,고령인구비율,district
36410,영암군,2024,30.4,D1,고령인구비율,district
36410,영암군,2025,32.2,D1,고령인구비율,district
36420,무안군,2023,21.0,D1,고령인구비율,district
36420,무안군,2024,21.1,D1,고령인구비율,district
36420,무안군,2025,21.4,D1,고령인구비율,district
36430,함평군,2023,40.3,D1,고령인구비율,district
36430,함평군,2024,41.4,D1,고령인구비율,district
36430,함평군,2025,42.7,D1,고령인구비율,district
36440,영광군,2023,31.5,D1,고령인구비율,district
36440,영광군,2024,32.0,D1,고령인구비율,district
36440,영광군,2025,32.4,D1,고령인구비율,district
36450,장성군,2023,33.2,D1,고령인구비율,district
36450,장성군,2024,34.4,D1,고령인구비율,district
36450,장성군,2025,35.1,D1,고령인구비율,district
36460,완도군,2023,36.0,D1,고령인구비율,district
36460,완도군,2024,37.4,D1,고령인구비율,district
36460,완도군,2025,39.0,D1,고령인구비율,district
36470,진도군,2023,36.9,D1,고령인구비율,district
36470,진도군,2024,37.7,D1,고령인구비율,district
36470,진도군,2025,39.6,D1,고령인구비율,district
36480,신안군,2023,39.2,D1,고령인구비율,district
36480,신안군,2024,40.1,D1,고령인구비율,district
36480,신안군,2025,38.6,D1,고령인구비율,district
37,경상북도,2023,24.7,D1,고령인구비율,district
37,경상북도,2024,26.0,D1,고령인구비율,district
37,경상북도,2025,27.5,D1,고령인구비율,district
37010,포항시,2023,21.1,D1,고령인구비율,district
37010,포항시,2024,22.4,D1,고령인구비율,district
37010,포항시,2025,23.9,D1,고령인구비율,district
37020,경주시,2023,26.0,D1,고령인구비율,district
37020,경주시,2024,27.5,D1,고령인구비율,district
37020,경주시,2025,28.9,D1,고령인구비율,district
37030,김천시,2023,26.1,D1,고령인구비율,district
37030,김천시,2024,27.6,D1,고령인구비율,district
37030,김천시,2025,28.9,D1,고령인구비율,district
37040,안동시,2023,27.7,D1,고령인구비율,district
37040,안동시,2024,28.6,D1,고령인구비율,district
37040,안동시,2025,29.8,D1,고령인구비율,district
37050,구미시,2023,11.9,D1,고령인구비율,district
37050,구미시,2024,13.0,D1,고령인구비율,district
37050,구미시,2025,14.2,D1,고령인구비율,district
37060,영주시,2023,30.4,D1,고령인구비율,district
37060,영주시,2024,31.9,D1,고령인구비율,district
37060,영주시,2025,33.4,D1,고령인구비율,district
37070,영천시,2023,31.7,D1,고령인구비율,district
37070,영천시,2024,33.6,D1,고령인구비율,district
37070,영천시,2025,35.6,D1,고령인구비율,district
37080,상주시,2023,34.9,D1,고령인구비율,district
37080,상주시,2024,36.6,D1,고령인구비율,district
37080,상주시,2025,38.5,D1,고령인구비율,district
37090,문경시,2023,34.0,D1,고령인구비율,district
37090,문경시,2024,35.8,D1,고령인구비율,district
37090,문경시,2025,37.8,D1,고령인구비율,district
37100,경산시,2023,19.5,D1,고령인구비율,district
37100,경산시,2024,20.7,D1,고령인구비율,district
37100,경산시,2025,22.0,D1,고령인구비율,district
37320,의성군,2023,45.4,D1,고령인구비율,district
37320,의성군,2024,47.5,D1,고령인구비율,district
37320,의성군,2025,49.2,D1,고령인구비율,district
37330,청송군,2023,41.8,D1,고령인구비율,district
37330,청송군,2024,43.7,D1,고령인구비율,district
37330,청송군,2025,45.3,D1,고령인구비율,district
37340,영양군,2023,41.4,D1,고령인구비율,district
37340,영양군,2024,43.1,D1,고령인구비율,district
37340,영양군,2025,43.0,D1,고령인구비율,district
37350,영덕군,2023,41.7,D1,고령인구비율,district
37350,영덕군,2024,43.5,D1,고령인구비율,district
37350,영덕군,2025,45.0,D1,고령인구비율,district
37360,청도군,2023,42.0,D1,고령인구비율,district
37360,청도군,2024,44.3,D1,고령인구비율,district
37360,청도군,2025,46.5,D1,고령인구비율,district
37370,고령군,2023,36.0,D1,고령인구비율,district
37370,고령군,2024,37.9,D1,고령인구비율,district
37370,고령군,2025,40.0,D1,고령인구비율,district
37380,성주군,2023,36.6,D1,고령인구비율,district
37380,성주군,2024,38.7,D1,고령인구비율,district
37380,성주군,2025,41.2,D1,고령인구비율,district
37390,칠곡군,2023,18.8,D1,고령인구비율,district
37390,칠곡군,2024,20.3,D1,고령인구비율,district
37390,칠곡군,2025,21.9,D1,고령인구비율,district
37400,예천군,2023,32.4,D1,고령인구비율,district
37400,예천군,2024,33.4,D1,고령인구비율,district
37400,예천군,2025,34.5,D1,고령인구비율,district
37410,봉화군,2023,41.3,D1,고령인구비율,district
37410,봉화군,2024,43.6,D1,고령인구비율,district
37410,봉화군,2025,45.4,D1,고령인구비율,district
37420,울진군,2023,31.2,D1,고령인구비율,district
37420,울진군,2024,32.4,D1,고령인구비율,district
37420,울진군,2025,33.6,D1,고령인구비율,district
37430,울릉군,2023,29.0,D1,고령인구비율,district
37430,울릉군,2024,30.1,D1,고령인구비율,district
37430,울릉군,2025,32.2,D1,고령인구비율,district
38,경상남도,2023,20.6,D1,고령인구비율,district
38,경상남도,2024,21.8,D1,고령인구비율,district
38,경상남도,2025,23.2,D1,고령인구비율,district
38030,진주시,2023,19.7,D1,고령인구비율,district
38030,진주시,2024,20.7,D1,고령인구비율,district
38030,진주시,2025,22.1,D1,고령인구비율,district
38050,통영시,2023,23.9,D1,고령인구비율,district
38050,통영시,2024,25.5,D1,고령인구비율,district
38050,통영시,2025,27.4,D1,고령인구비율,district
38060,사천시,2023,24.9,D1,고령인구비율,district
38060,사천시,2024,25.9,D1,고령인구비율,district
38060,사천시,2025,27.1,D1,고령인구비율,district
38070,김해시,2023,14.0,D1,고령인구비율,district
38070,김해시,2024,15.1,D1,고령인구비율,district
38070,김해시,2025,16.3,D1,고령인구비율,district
38080,밀양시,2023,33.1,D1,고령인구비율,district
38080,밀양시,2024,34.8,D1,고령인구비율,district
38080,밀양시,2025,36.5,D1,고령인구비율,district
38090,거제시,2023,14.4,D1,고령인구비율,district
38090,거제시,2024,15.6,D1,고령인구비율,district
38090,거제시,2025,16.9,D1,고령인구비율,district
38100,양산시,2023,16.8,D1,고령인구비율,district
38100,양산시,2024,17.8,D1,고령인구비율,district
38100,양산시,2025,19.1,D1,고령인구비율,district
38110,창원시,2023,17.9,D1,고령인구비율,district
38110,창원시,2024,19.2,D1,고령인구비율,district
38110,창원시,2025,20.7,D1,고령인구비율,district
38310,의령군,2023,41.1,D1,고령인구비율,district
38310,의령군,2024,42.4,D1,고령인구비율,district
38310,의령군,2025,44.5,D1,고령인구비율,district
38320,함안군,2023,29.8,D1,고령인구비율,district
38320,함안군,2024,31.6,D1,고령인구비율,district
38320,함안군,2025,33.5,D1,고령인구비율,district
38330,창녕군,2023,36.2,D1,고령인구비율,district
38330,창녕군,2024,38.1,D1,고령인구비율,district
38330,창녕군,2025,40.2,D1,고령인구비율,district
38340,고성군,2023,35.4,D1,고령인구비율,district
38340,고성군,2024,37.2,D1,고령인구비율,district
38340,고성군,2025,39.2,D1,고령인구비율,district
38350,남해군,2023,41.4,D1,고령인구비율,district
38350,남해군,2024,42.8,D1,고령인구비율,district
38350,남해군,2025,43.5,D1,고령인구비율,district
38360,하동군,2023,39.7,D1,고령인구비율,district
38360,하동군,2024,41.3,D1,고령인구비율,district
38360,하동군,2025,43.5,D1,고령인구비율,district
38370,산청군,2023,41.0,D1,고령인구비율,district
38370,산청군,2024,42.5,D1,고령인구비율,district
38370,산청군,2025,44.8,D1,고령인구비율,district
38380,함양군,2023,37.9,D1,고령인구비율,district
38380,함양군,2024,39.3,D1,고령인구비율,district
38380,함양군,2025,41.2,D1,고령인구비율,district
38390,거창군,2023,30.9,D1,고령인구비율,district
38390,거창군,2024,32.2,D1,고령인구비율,district
38390,거창군,2025,33.6,D1,고령인구비율,district
38400,합천군,2023,43.5,D1,고령인구비율,district
38400,합천군,2024,45.3,D1,고령인구비율,district
38400,합천군,2025,47.4,D1,고령인구비율,district
39,제주특별자치도,2023,17.9,D1,고령인구비율,district
39,제주특별자치도,2024,18.9,D1,고령인구비율,district
39,제주특별자치도,2025,20.1,D1,고령인구비율,district
39010,제주시,2023,16.5,D1,고령인구비율,district
39010,제주시,2024,17.5,D1,고령인구비율,district
39010,제주시,2025,18.5,D1,고령인구비율,district
39020,서귀포시,2023,21.8,D1,고령인구비율,district
39020,서귀포시,2024,22.9,D1,고령인구비율,district
39020,서귀포시,2025,24.3,D1,고령인구비율,district
00,전국,2022,9.1,D3,독거노인가구비율,district
00,전국,2023,9.7,D3,독거노인가구비율,district
00,전국,2024,10.3,D3,독거노인가구비율,district
11,서울특별시,2022,7.5,D3,독거노인가구비율,district
11,서울특별시,2023,8.1,D3,독거노인가구비율,district
11,서울특별시,2024,8.6,D3,독거노인가구비율,district
11010,종로구,2022,8.5,D3,독거노인가구비율,district
11010,종로구,2023,9.1,D3,독거노인가구비율,district
11010,종로구,2024,9.5,D3,독거노인가구비율,district
11020,중구,2022,9.7,D3,독거노인가구비율,district
11020,중구,2023,10.0,D3,독거노인가구비율,district
11020,중구,2024,10.3,D3,독거노인가구비율,district
11030,용산구,2022,7.3,D3,독거노인가구비율,district
11030,용산구,2023,7.8,D3,독거노인가구비율,district
11030,용산구,2024,8.0,D3,독거노인가구비율,district
11040,성동구,2022,7.0,D3,독거노인가구비율,district
11040,성동구,2023,7.5,D3,독거노인가구비율,district
11040,성동구,2024,7.8,D3,독거노인가구비율,district
11050,광진구,2022,6.3,D3,독거노인가구비율,district
11050,광진구,2023,6.6,D3,독거노인가구비율,district
11050,광진구,2024,7.0,D3,독거노인가구비율,district
11060,동대문구,2022,8.3,D3,독거노인가구비율,district
11060,동대문구,2023,8.7,D3,독거노인가구비율,district
11060,동대문구,2024,9.1,D3,독거노인가구비율,district
11070,중랑구,2022,9.3,D3,독거노인가구비율,district
11070,중랑구,2023,10.1,D3,독거노인가구비율,district
11070,중랑구,2024,10.8,D3,독거노인가구비율,district
11080,성북구,2022,7.6,D3,독거노인가구비율,district
11080,성북구,2023,8.1,D3,독거노인가구비율,district
11080,성북구,2024,8.6,D3,독거노인가구비율,district
11090,강북구,2022,11.4,D3,독거노인가구비율,district
11090,강북구,2023,12.2,D3,독거노인가구비율,district
11090,강북구,2024,13.1,D3,독거노인가구비율,district
11100,도봉구,2022,10.0,D3,독거노인가구비율,district
11100,도봉구,2023,10.8,D3,독거노인가구비율,district
11100,도봉구,2024,11.7,D3,독거노인가구비율,district
11110,노원구,2022,10.1,D3,독거노인가구비율,district
11110,노원구,2023,10.9,D3,독거노인가구비율,district
11110,노원구,2024,11.6,D3,독거노인가구비율,district
11120,은평구,2022,8.5,D3,독거노인가구비율,district
11120,은평구,2023,9.1,D3,독거노인가구비율,district
11120,은평구,2024,9.8,D3,독거노인가구비율,district
11130,서대문구,2022,7.6,D3,독거노인가구비율,district
11130,서대문구,2023,7.9,D3,독거노인가구비율,district
11130,서대문구,2024,8.3,D3,독거노인가구비율,district
11140,마포구,2022,6.0,D3,독거노인가구비율,district
11140,마포구,2023,6.3,D3,독거노인가구비율,district
